,Domain,Verdict,Entropy,Vowel,Consonant,Length,VN,VowelConsRatio,EntropyLength,CountNum,ngram2ScoreLegit,ngram3ScoreLegit,ngram4ScoreLegit,ngram5ScoreLegit,ngramTotalScoreLegit,ngram2ScoreDGA,ngram3ScoreDGA,ngram4ScoreDGA,ngram5ScoreDGA,ngramTotalScoreDGA
3771,qxaedyjpnrxfpsspc.com,dga,3.57247,2,15,17,1,0.13333,0.21015,0,1,0,0,0,1,1,0,0,0,1
42,theguardian.com,legit,3.27761,5,6,11,0,0.83333,0.29796,0,0,0,0,0,0,2,0,0,0,2
3079,jambo.cat,legit,2.32193,2,3,5,0,0.66667,0.46439,0,1,0,0,0,1,1,0,0,0,1
1624,tarifbestellen.de,legit,3.18201,5,9,14,0,0.55556,0.22729,0,6,0,0,0,6,10,1,0,0,11
2159,sakingdom.com,legit,3.16993,3,6,9,0,0.5,0.35221,0,1,0,0,0,1,2,1,0,0,3
2914,000o.cc,legit,0.81128,1,0,4,0,0.0,0.20282,3,0,0,0,0,0,0,0,0,0,0
4221,lwfbycfkjpefjejpmdafc.so,dga,3.49923,3,18,21,1,0.16667,0.16663,0,0,0,0,0,0,0,0,0,0,0
2157,fixyourdlp.com,legit,3.32193,3,7,10,0,0.42857,0.33219,0,1,0,0,0,1,0,0,0,0,0
3512,samata.us,legit,1.79248,3,3,6,0,1.0,0.29875,0,4,1,0,0,5,4,0,0,0,4
487,material.io,legit,2.75,4,4,8,0,1.0,0.34375,0,4,0,0,0,4,5,3,0,0,8
4529,linkculturepagefatherpen.com,dga,3.6683,9,15,24,1,0.6,0.15285,0,7,1,0,0,8,6,2,1,1,10
3238,cqsqcekm02oi.top,dga,3.25163,3,7,12,1,0.42857,0.27097,2,1,0,0,0,1,1,0,0,0,1
3433,gmuseausukwkscqc.org,dga,3.15564,5,11,16,1,0.45455,0.19723,0,3,0,0,0,3,3,0,0,0,3
4604,china-inv.cn,legit,2.72548,3,5,9,0,0.6,0.30283,0,1,0,0,0,1,1,0,0,0,1
4837,bunalti.com,legit,2.80735,3,4,7,0,0.75,0.40105,0,1,0,0,0,1,1,0,0,0,1
442,mobile.twitter.com,legit,3.18201,5,8,14,0,0.625,0.22729,0,5,0,0,0,5,4,1,0,0,5
4729,taskplacebottombraincoach.com,dga,3.67327,9,16,25,1,0.5625,0.14693,0,6,0,0,0,6,9,0,0,0,9
3132,gooddailynews.co.kr,legit,3.57782,6,9,16,0,0.66667,0.22361,0,4,2,0,0,6,3,1,0,0,4
3871,cruiselines.com,legit,2.91398,5,6,11,0,0.83333,0.26491,0,5,0,0,0,5,6,1,0,0,7
2276,vereipsiustimlitmorsive.com,dga,3.2575,10,13,23,1,0.76923,0.14163,0,6,0,0,0,6,8,2,0,0,10
2800,iranfoolad.org,legit,2.92193,5,5,10,0,1.0,0.29219,0,3,0,0,0,3,3,0,0,0,3
2393,ljdyrjyyalhpgqsl.eu,dga,3.28064,1,15,16,1,0.06667,0.20504,0,0,0,0,0,0,0,0,0,0,0
1829,dpjkbnoblesse.online,legit,3.2389,3,10,13,0,0.3,0.24915,0,3,0,0,0,3,3,1,0,0,4
2409,vsnxercpyoovyqot.com,dga,3.45282,4,12,16,1,0.33333,0.2158,0,2,0,0,0,2,1,0,0,0,1
989,snip.ly,legit,2.0,1,3,4,0,0.33333,0.5,0,0,0,0,0,0,1,0,0,0,1
752,pinterest.co.uk,legit,3.25163,4,7,12,0,0.57143,0.27097,0,10,1,0,0,11,7,5,1,0,13
219,cargocollective.com,legit,3.1899,6,9,15,0,0.66667,0.21266,0,3,0,0,0,3,7,0,0,0,7
4963,be-hapi.net,legit,2.80735,3,3,7,0,1.0,0.40105,0,2,1,0,0,3,1,0,0,0,1
3574,educheck.de,legit,2.5,3,5,8,0,0.6,0.3125,0,1,0,0,0,1,2,0,0,0,2
841,puu.sh,legit,0.9183,2,1,3,0,2.0,0.3061,0,0,0,0,0,0,0,0,0,0,0
1965,mub-salzburg.at,legit,3.25163,3,8,12,0,0.375,0.27097,0,0,0,0,0,0,0,0,0,0,0
1746,bpjumrukqfqtmpacc.net,dga,3.49923,3,14,17,1,0.21429,0.20584,0,0,0,0,0,0,1,0,0,0,1
3558,pharmacyonclick.gr,legit,3.45656,4,11,15,0,0.36364,0.23044,0,4,0,0,0,4,5,0,0,0,5
1404,uymjph6jiwyjy66fne.net,dga,3.37744,3,12,18,1,0.25,0.18764,3,0,0,0,0,0,1,0,0,0,1
3701,wbsec.gov.in,legit,3.16993,2,6,9,0,0.33333,0.35221,0,1,1,0,0,2,2,0,0,0,2
3053,pictureicon.com,legit,3.0958,5,6,11,0,0.83333,0.28144,0,5,1,0,0,6,4,2,0,0,6
4599,subsectioninstructors.az,dga,3.21351,7,14,21,1,0.5,0.15302,0,5,0,0,0,5,10,2,1,1,14
3054,key88.net,legit,1.92193,1,2,5,0,0.5,0.38439,2,0,0,0,0,0,0,0,0,0,0
1456,cdlqymtiytsu.in,dga,3.25163,2,10,12,1,0.2,0.27097,0,2,0,0,0,2,2,0,0,0,2
1647,printer-driver.net,legit,2.95021,4,9,14,0,0.44444,0.21073,0,5,0,0,0,5,5,3,1,0,9
1810,weblog-designated.cn,dga,3.57247,6,10,17,1,0.6,0.21015,0,5,0,0,0,5,6,1,0,0,7
1811,nobita.vn,legit,2.58496,3,3,6,0,1.0,0.43083,0,1,0,0,0,1,2,1,0,0,3
296,walmart.com,legit,2.52164,2,5,7,0,0.4,0.36023,0,1,0,0,0,1,2,0,0,0,2
1975,dumpxijhsxliqclx.eu,dga,3.45282,3,13,16,1,0.23077,0.2158,0,1,0,0,0,1,0,0,0,0,0
2421,dhl-deliverit.com,legit,3.08506,4,8,13,0,0.5,0.23731,0,2,0,0,0,2,6,2,0,0,8
3885,aktuelkampanyalar.net,legit,3.16925,7,10,17,0,0.7,0.18643,0,1,0,0,0,1,5,0,0,0,5
135,mixcloud.com,legit,3.0,3,5,8,0,0.6,0.375,0,3,3,2,1,9,1,0,0,0,1
2461,foooooot.com,legit,1.06128,6,2,8,0,3.0,0.13266,0,1,0,0,0,1,0,1,0,0,1
3842,ebooksreleases.com,legit,2.75343,7,7,14,0,1.0,0.19667,0,6,0,0,0,6,7,0,0,0,7
3700,wt38cbit3bstc0u.ddns.net,dga,3.58418,2,13,20,1,0.15385,0.17921,4,3,1,0,0,4,6,3,3,2,14
4526,com-s48pafobln.top,legit,3.6645,3,8,14,0,0.375,0.26175,2,1,1,0,0,2,2,1,0,0,3
1732,hhighkqqoxiagnpqnrg.com,dga,3.28663,4,15,19,1,0.26667,0.17298,0,0,0,0,0,0,0,0,0,0,0
4542,schemecolor.com,legit,2.91398,4,7,11,0,0.57143,0.26491,0,2,0,0,0,2,4,0,0,0,4
2574,aacccieauywcyskq.org,dga,3.07782,6,10,16,1,0.6,0.19236,0,1,0,0,0,1,2,0,0,0,2
1692,rzxaxlaembia.com,dga,3.02206,5,7,12,1,0.71429,0.25184,0,0,0,0,0,0,2,0,0,0,2
1338,bxjzeskqd40cvj56d30e21ntp32oxnqc39hzm39.biz,dga,4.51617,3,22,39,1,0.13636,0.1158,14,2,0,0,0,2,1,0,0,0,1
4157,rqucswhnjyfmybbcuvaix.ki,dga,4.01137,4,17,21,1,0.23529,0.19102,0,0,0,0,0,0,0,0,0,0,0
3874,tasvs.com,legit,1.92193,1,4,5,0,0.25,0.38439,0,1,0,0,0,1,2,0,0,0,2
4001,maswings.com.my,legit,3.25163,3,8,12,0,0.375,0.27097,0,5,2,1,0,8,5,3,1,0,9
3092,stylusindicated.su,dga,3.37356,5,10,15,1,0.5,0.2249,0,7,0,0,0,7,9,1,0,0,10
940,realvnc.com,legit,2.80735,2,5,7,0,0.4,0.40105,0,2,0,0,0,2,2,0,0,0,2
4986,tsfgwqnehlpmqxqb.eu,dga,3.70282,1,15,16,1,0.06667,0.23143,0,0,0,0,0,0,1,0,0,0,1
2646,chiefroofinginc.com,legit,3.05656,6,9,15,0,0.66667,0.20377,0,4,0,0,0,4,1,1,0,0,2
1500,it50ox58mha85xqtmhovwly.ddns.net,dga,4.13754,4,17,28,1,0.23529,0.14777,6,2,1,0,0,3,5,3,2,2,12
4300,motomag.com,legit,2.23593,3,4,7,0,0.75,0.31942,0,1,0,0,0,1,2,0,0,0,2
4163,ij1jux1hgf3jm4w4edq.ddns.net,dga,4.02206,3,15,24,1,0.2,0.16759,5,3,1,0,0,4,5,3,3,2,13
575,philips.co.uk,legit,2.92193,3,6,10,0,0.5,0.29219,0,4,1,0,0,5,1,1,0,0,2
110,developer.mozilla.org,legit,3.41042,7,9,17,0,0.77778,0.20061,0,3,0,0,0,3,5,0,0,0,5
1422,simplycooking.lv,dga,3.39275,4,9,13,1,0.44444,0.26098,0,4,0,0,0,4,3,1,0,0,4
4384,intellicorp.net,legit,3.0958,4,7,11,0,0.57143,0.28144,0,6,0,0,0,6,6,0,1,0,7
2357,8eka86ce0isu.top,dga,3.25163,5,3,12,1,1.66667,0.27097,4,1,0,0,0,1,3,0,0,0,3
3525,thosecourse.net,dga,2.91398,5,6,11,1,0.83333,0.26491,0,3,0,0,0,3,3,0,0,0,3
505,propublica.org,legit,3.12193,4,6,10,0,0.66667,0.31219,0,4,1,0,0,5,2,1,0,0,3
4006,tenonedesign.com,legit,2.79248,5,7,12,0,0.71429,0.23271,0,5,0,0,0,5,8,1,0,0,9
4446,quqearex.ru,dga,2.5,4,4,8,1,1.0,0.3125,0,2,0,0,0,2,3,0,0,0,3
689,news.nationalgeographic.com,legit,3.76227,9,13,23,0,0.69231,0.16358,0,8,0,0,0,8,7,3,2,1,13
651,redbubble.com,legit,2.41938,3,6,9,0,0.5,0.26882,0,3,0,0,0,3,3,0,0,0,3
4932,kxxyactupsmtuaii.eu,dga,3.375,6,10,16,1,0.6,0.21094,0,0,0,0,0,0,1,0,0,0,1
3553,youngsmallpics.com,legit,3.52164,4,10,14,0,0.4,0.25155,0,4,0,0,0,4,2,0,0,0,2
1981,historyofcirebon.id,legit,3.45282,6,10,16,0,0.6,0.2158,0,4,0,0,0,4,5,1,0,0,6
4003,aeymkeoioagsqccs.org,dga,3.375,7,9,16,1,0.77778,0.21094,0,0,0,0,0,0,0,0,0,0,0
2346,jhmcrywjow.com,dga,2.92193,1,9,10,1,0.11111,0.29219,0,1,0,0,0,1,0,0,0,0,0
4366,gaupc.com,legit,2.32193,2,3,5,0,0.66667,0.46439,0,0,0,0,0,0,0,0,0,0,0
3243,languagelunchtoecatchpressure.com,dga,3.60748,11,18,29,1,0.61111,0.1244,0,5,1,0,0,6,10,2,0,0,12
1008,specialistgrabprotectattract.com,dga,3.34237,9,19,28,1,0.47368,0.11937,0,8,1,0,0,9,8,3,0,0,11
4589,znqsqpcn.dyndns.org,dga,2.97356,0,14,15,1,0.0,0.19824,0,2,1,0,0,3,4,3,4,3,14
1958,pomandug.ru,dga,3.0,3,5,8,1,0.6,0.375,0,1,0,0,0,1,4,1,0,0,5
2349,bmfmldfaobaabblb.online,dga,2.60222,4,12,16,1,0.33333,0.16264,0,0,0,0,0,0,0,0,0,0,0
4224,climbingtechnology.com,legit,3.50326,5,13,18,0,0.38462,0.19463,0,4,0,0,0,4,3,1,0,0,4
1193,lwjgagvvimxco.nu,dga,3.39275,3,10,13,1,0.3,0.26098,0,1,0,0,0,1,1,0,0,0,1
4263,erqofkxwnwqlliri.info,dga,3.375,4,12,16,1,0.33333,0.21094,0,3,0,0,0,3,2,0,0,0,2
4852,freetaxusa.com,legit,2.92193,5,5,10,0,1.0,0.29219,0,3,0,0,0,3,3,0,0,0,3
2584,yetsqsdsholapet.org,dga,3.32323,4,11,15,1,0.36364,0.22155,0,2,0,0,0,2,2,0,5,5,12
1702,ltztjtr.mooo.com,dga,2.79248,3,8,12,1,0.375,0.23271,0,2,0,0,0,2,0,1,2,1,4
1448,zionmarket.com,legit,3.32193,4,6,10,0,0.66667,0.33219,0,2,0,0,0,2,4,1,0,0,5
566,zeit.de,legit,2.0,2,2,4,0,1.0,0.5,0,0,0,0,0,0,1,0,0,0,1
4053,thietkeweb9999.com,legit,2.75343,4,6,14,0,0.66667,0.19667,4,0,0,0,0,0,1,0,0,0,1
420,change.org,legit,2.58496,2,4,6,0,0.5,0.43083,0,1,0,0,0,1,2,1,0,0,3
3447,fqb38b68gqdzozn40dxiunzoshwlwp32csnw.net,dga,4.3848,4,24,36,1,0.16667,0.1218,8,0,0,0,0,0,0,1,0,0,1
1121,livegoal.de,legit,2.75,4,4,8,0,1.0,0.34375,0,1,0,0,0,1,1,0,0,0,1
3179,myqcloud.com,legit,3.0,2,6,8,0,0.33333,0.375,0,2,3,2,1,8,0,0,0,0,0
2184,rirokhux.ru,dga,2.75,3,5,8,1,0.6,0.34375,0,1,0,0,0,1,1,0,0,0,1
2046,belonika.livejournal.com,legit,3.58418,9,10,20,0,0.9,0.17921,0,4,0,0,0,4,5,0,0,0,5
2344,meucarrinho.com.br,legit,3.37356,6,8,15,0,0.75,0.2249,0,3,2,1,0,6,6,3,1,0,10
2744,asmwqsu8mwys.top,dga,2.85539,2,9,12,1,0.22222,0.23795,1,0,0,0,0,0,2,0,0,0,2
2713,edlerzwirn.com,legit,2.92193,3,7,10,0,0.42857,0.29219,0,3,0,0,0,3,3,0,0,0,3
933,health.com,legit,2.25163,2,4,6,0,0.5,0.37527,0,1,0,0,0,1,1,0,0,0,1
1934,eflow.es,legit,2.32193,2,3,5,0,0.66667,0.46439,0,1,0,0,0,1,0,0,0,0,0
2379,teksty.org,legit,2.25163,1,5,6,0,0.2,0.37527,0,2,0,0,0,2,2,0,0,0,2
1639,edikgmilnwlaa.info,dga,3.2389,5,8,13,1,0.625,0.24915,0,2,0,0,0,2,3,0,0,0,3
2075,ocltdgpmnef.com,dga,3.45943,2,9,11,1,0.22222,0.31449,0,0,0,0,0,0,1,0,0,0,1
848,ctt.ec,legit,0.9183,0,3,3,0,0.0,0.3061,0,0,0,0,0,0,0,0,0,0,0
4441,cookctyclerk.com,legit,2.85539,3,9,12,0,0.33333,0.23795,0,4,0,0,0,4,3,0,0,0,3
3537,mhxuqtlhbg.com,dga,3.12193,1,9,10,1,0.11111,0.31219,0,0,0,0,0,0,0,0,0,0,0
2869,okeihan.net,legit,2.80735,4,3,7,0,1.33333,0.40105,0,0,0,0,0,0,1,0,0,0,1
3585,adinebca.ddns.net,dga,3.02699,4,8,13,1,0.5,0.23285,0,4,1,0,0,5,7,5,3,2,17
3086,hphvnqpsssrm.com,dga,2.85539,0,12,12,1,0.0,0.23795,0,0,0,0,0,0,0,0,0,0,0
2740,peaqwivtxgpjgmaehipdlbjrpbeu.net,dga,3.99468,8,20,28,1,0.4,0.14267,0,2,0,0,0,2,3,0,0,0,3
268,digg.com,legit,1.5,1,3,4,0,0.33333,0.375,0,0,0,0,0,0,0,0,0,0,0
669,prnewswire.com,legit,2.72193,3,7,10,0,0.42857,0.27219,0,2,0,0,0,2,2,0,0,0,2
2082,gooiarociurup.com,dga,2.87314,8,5,13,1,1.6,0.22101,0,2,1,0,0,3,1,0,0,0,1
4261,frikster.com,legit,2.75,2,6,8,0,0.33333,0.34375,0,3,0,0,0,3,4,1,0,0,5
83,bbc.co.uk,legit,1.9183,1,4,6,0,0.25,0.31972,0,2,1,0,0,3,1,1,0,0,2
2737,shscience.net,legit,2.50326,3,6,9,0,0.5,0.27814,0,2,0,0,0,2,2,1,1,0,4
1872,faketoftad.com,legit,2.72193,4,6,10,0,0.66667,0.27219,0,3,1,0,0,4,2,0,0,0,2
2118,xcrgunwqkhpdhvrg.eu,dga,3.625,1,15,16,1,0.06667,0.22656,0,1,0,0,0,1,0,0,0,0,0
4091,cgsqqaiugkeq.info,dga,3.02206,4,8,12,1,0.5,0.25184,0,0,0,0,0,0,0,0,3,2,5
3582,schroleconnect.com,legit,3.03915,4,10,14,0,0.4,0.21708,0,4,1,0,0,5,5,1,0,0,6
2044,qiokiwmaul.ddns.net,dga,3.64022,5,9,15,1,0.55556,0.24268,0,3,1,0,0,4,5,3,2,1,11
539,livescience.com,legit,2.66353,5,6,11,0,0.83333,0.24214,0,4,0,0,0,4,4,1,1,0,6
194,google.com.au,legit,2.64644,4,5,10,0,0.8,0.26464,0,5,6,4,3,18,3,2,1,0,6
28,maps.googleapis.com,legit,3.24022,6,8,15,0,0.75,0.21601,0,7,6,4,4,21,4,0,0,0,4
2515,mpengtcnwd.yi.org,dga,3.54659,2,10,13,1,0.2,0.27281,0,2,0,0,0,2,1,0,0,0,1
2755,bryryhbgtpgf.biz,dga,2.9183,0,12,12,1,0.0,0.24319,0,0,0,0,0,0,0,0,0,0,0
3898,eicttaestsosdv.info,dga,2.98523,5,9,14,1,0.55556,0.21323,0,4,0,0,0,4,4,1,0,0,5
549,socialmediatoday.com,legit,3.32782,8,8,16,0,1.0,0.20799,0,2,0,0,0,2,2,0,0,0,2
545,s0.wp.com,legit,2.32193,0,3,5,0,0.0,0.46439,1,0,0,0,0,0,0,0,0,0,0
2318,bankrooz.com,legit,2.75,3,5,8,0,0.6,0.34375,0,2,0,0,0,2,1,0,0,0,1
587,blog.livedoor.jp,legit,3.18083,5,7,13,0,0.71429,0.24468,0,4,0,0,0,4,3,0,0,0,3
2296,androot.org,legit,2.52164,3,4,7,0,0.75,0.36023,0,2,0,0,0,2,2,1,0,0,3
1038,mohammadinanloo.ir,legit,2.82258,7,8,15,0,0.875,0.18817,0,6,0,0,0,6,4,1,0,0,5
2268,kusisueaeiegmeic.org,dga,2.95282,10,6,16,1,1.66667,0.18455,0,3,0,0,0,3,5,0,0,0,5
3694,searchftps.net,legit,3.12193,2,8,10,0,0.25,0.31219,0,2,0,0,0,2,3,0,0,0,3
4731,masawumesuv.eu,dga,2.73216,5,6,11,1,0.83333,0.24838,0,2,0,0,0,2,4,0,0,0,4
1303,jifpldgjrwvu.com,dga,3.4183,2,10,12,1,0.2,0.28486,0,1,0,0,0,1,0,0,0,0,0
4826,fdcbenckdncnbddd.com,dga,2.55504,1,15,16,1,0.06667,0.15969,0,2,0,0,0,2,4,0,0,0,4
1855,miykaa.livejournal.com,legit,3.68354,8,9,18,0,0.88889,0.20464,0,3,0,0,0,3,2,0,0,0,2
1290,razi-center.net,legit,3.0958,4,6,11,0,0.66667,0.28144,0,6,1,0,0,7,5,2,0,0,7
3326,cslmthldopylhkwx.eu,dga,3.57782,1,15,16,1,0.06667,0.22361,0,0,0,0,0,0,0,0,0,0,0
913,agoda.com,legit,1.92193,3,2,5,0,1.5,0.38439,0,0,0,0,0,0,0,0,0,0,0
4028,sssproductions.net,legit,3.09307,4,10,14,0,0.4,0.22093,0,4,2,1,0,7,3,3,1,1,8
4987,sprachschule-deutschkurse-wien.at,legit,3.76474,9,19,30,0,0.47368,0.12549,0,5,0,0,0,5,6,0,0,0,6
4378,intelsysco.ir,legit,3.12193,3,7,10,0,0.42857,0.31219,0,4,0,0,0,4,4,0,1,0,5
1963,3zxsvpb46docct8pqi.com,dga,3.9477,2,12,18,1,0.16667,0.21932,4,0,0,0,0,0,0,0,0,0,0
1750,ceamugei.ru,dga,2.75,5,3,8,1,1.66667,0.34375,0,4,0,0,0,4,4,0,0,0,4
1693,xfotze.com,legit,2.58496,2,4,6,0,0.5,0.43083,0,0,0,0,0,0,0,0,0,0,0
1055,sciencetoymaker.org,legit,3.45656,6,9,15,0,0.66667,0.23044,0,4,0,0,0,4,5,1,1,0,7
2143,lhzdtmwkijcexg.com,dga,3.80735,2,12,14,1,0.16667,0.27195,0,1,0,0,0,1,1,0,0,0,1
3572,osc.org,legit,1.58496,1,2,3,0,0.5,0.52832,0,0,0,0,0,0,0,0,0,0,0
4460,ijlrwtggexfkmc.org,dga,3.6645,2,12,14,1,0.16667,0.26175,0,1,0,0,0,1,1,0,0,0,1
212,surveymonkey.com,legit,3.25163,4,8,12,0,0.5,0.27097,0,1,0,0,0,1,3,0,0,0,3
4848,readtdg2.blogspot.com,legit,3.61687,4,11,17,0,0.36364,0.21276,1,4,0,0,0,4,2,0,0,0,2
385,get.google.com,legit,2.44644,4,5,10,0,0.8,0.24464,0,3,5,4,3,15,3,0,0,0,3
2793,novothor.com,legit,2.40564,3,5,8,0,0.6,0.3007,0,0,0,0,0,0,1,0,0,0,1
2583,hegebxtzbkfrovktv.com,dga,3.49923,3,14,17,1,0.21429,0.20584,0,2,0,0,0,2,1,0,0,0,1
2872,edergamsec.com,dga,2.84644,4,6,10,1,0.66667,0.28464,0,4,0,0,0,4,6,0,0,0,6
3954,t-o-o-o-l-d-f-o-r-t-h-i-s.tumblr.com,legit,3.13205,6,13,32,0,0.46154,0.09788,0,2,0,0,0,2,0,0,0,0,0
1164,mebdszodtmqfbdaj1w.com,dga,3.68354,3,14,18,1,0.21429,0.20464,1,1,0,0,0,1,0,0,0,0,0
156,support.mozilla.org,legit,3.50689,5,9,15,0,0.55556,0.23379,0,2,0,0,0,2,3,0,0,0,3
920,data.worldbank.org,legit,3.32486,4,9,14,0,0.44444,0.23749,0,2,0,0,0,2,4,0,0,0,4
3253,nlgamn.org,legit,2.25163,1,5,6,0,0.2,0.37527,0,1,0,0,0,1,1,0,0,0,1
1610,groupdare.net,dga,2.9477,4,5,9,1,0.8,0.32752,0,3,0,0,0,3,2,0,0,0,2
3715,mistress.agency,legit,2.40564,2,6,8,0,0.33333,0.3007,0,4,0,0,0,4,5,3,0,0,8
109,amazon.fr,legit,2.25163,3,3,6,0,1.0,0.37527,0,3,1,3,2,9,3,0,0,0,3
1695,wloeser.com,legit,2.52164,3,4,7,0,0.75,0.36023,0,4,1,0,0,5,3,1,0,0,4
1657,lykyfyx.com,dga,2.12809,0,7,7,1,0.0,0.30401,0,0,0,0,0,0,0,0,0,0,0
2943,sewrelwaigkmhxdbp.tw,dga,3.85217,4,13,17,1,0.30769,0.2266,0,2,0,0,0,2,3,0,0,0,3
1286,swcredit.com.au,legit,3.4183,3,8,12,0,0.375,0.28486,0,5,2,1,0,8,5,2,1,0,8
4548,banksinarmas.com,legit,2.85539,4,8,12,0,0.5,0.23795,0,2,0,0,0,2,6,0,0,0,6
4751,worldsofwonder.in,legit,3.03915,4,10,14,0,0.4,0.21708,0,4,1,0,0,5,5,0,0,0,5
3751,amgrais.ru,legit,2.52164,3,4,7,0,0.75,0.36023,0,2,0,0,0,2,3,0,0,0,3
2555,cupost.co.kr,legit,2.72548,3,5,9,0,0.6,0.30283,0,3,1,0,0,4,2,1,0,0,3
2951,cddmfjsltaykyoga.eu,dga,3.625,3,13,16,1,0.23077,0.22656,0,2,0,0,0,2,2,0,0,0,2
3265,vcxkrwxlbgdtvihy.com,dga,3.75,1,15,16,1,0.06667,0.23438,0,0,0,0,0,0,0,0,0,0,0
4505,bkgwrnwssilw.biz,dga,3.02206,1,11,12,1,0.09091,0.25184,0,0,0,0,0,0,1,0,0,0,1
184,about.me,legit,2.32193,3,2,5,0,1.5,0.46439,0,1,0,0,0,1,0,0,0,0,0
4739,sonnyfloorservices.com,legit,3.30827,6,12,18,0,0.5,0.18379,0,8,2,1,1,12,7,2,1,0,10
4062,qgubtezfcu.com,dga,3.12193,3,7,10,1,0.42857,0.31219,0,1,0,0,0,1,1,0,0,0,1
2906,prp32dzgxh14hsesfxp22g33jtispsove31hw.ru,dga,4.08757,4,23,37,1,0.17391,0.11047,10,4,0,0,0,4,5,1,0,0,6
4344,cbwebovdtwrmdtphghq.eu,dga,3.72161,2,17,19,1,0.11765,0.19587,0,0,0,0,0,0,0,0,0,0,0
1654,folirgafda.com,dga,2.92193,4,6,10,1,0.66667,0.29219,0,1,0,0,0,1,0,0,0,0,0
4236,gcdykiqaafrhanh.co,dga,3.45656,4,11,15,1,0.36364,0.23044,0,1,0,0,0,1,1,0,0,0,1
3056,bamesabz.net,legit,2.5,3,5,8,0,0.6,0.3125,0,2,0,0,0,2,2,0,0,0,2
249,abcnews.go.com,legit,3.32193,3,6,10,0,0.5,0.33219,0,1,1,0,0,2,1,0,0,0,1
1112,lemunwihol.com,dga,3.12193,4,6,10,1,0.66667,0.31219,0,1,0,0,0,1,2,0,0,0,2
4710,cfmachines.com,legit,3.12193,3,7,10,0,0.42857,0.31219,0,3,0,0,0,3,5,1,0,0,6
369,openstreetmap.org,legit,3.02699,5,8,13,0,0.625,0.23285,0,5,0,0,0,5,6,0,0,0,6
4833,eokfaxbl.sk,dga,3.0,3,5,8,1,0.6,0.375,0,0,0,0,0,0,0,0,0,0,0
975,allmusic.com,legit,2.75,3,5,8,0,0.6,0.34375,0,2,0,0,0,2,2,0,0,0,2
979,stadt-bremerhaven.de,legit,3.45482,5,11,17,0,0.45455,0.20322,0,6,0,0,0,6,7,0,0,0,7
2803,btrgppooshabtiegk.com,dga,3.49923,5,12,17,1,0.41667,0.20584,0,3,0,0,0,3,1,0,0,0,1
2135,neetresults2018.net,legit,3.32323,4,7,15,0,0.57143,0.22155,4,2,0,0,0,2,5,1,0,0,6
1117,liaroc.org.tw,legit,2.92193,4,5,10,0,0.8,0.29219,0,2,0,0,0,2,2,0,0,0,2
588,amazon.in,legit,2.25163,3,3,6,0,1.0,0.37527,0,3,1,3,2,9,3,0,0,0,3
1429,drlor.online,legit,1.92193,1,4,5,0,0.25,0.38439,0,1,0,0,0,1,1,0,0,0,1
1393,cpahero.com,legit,2.80735,3,4,7,0,0.75,0.40105,0,2,0,0,0,2,1,1,0,0,2
2414,4uweg28iguo6.net,dga,3.25163,5,3,12,1,1.66667,0.27097,4,0,0,0,0,0,0,0,0,0,0
4276,tgaznxbqqojrl.com,dga,3.54659,2,11,13,1,0.18182,0.27281,0,0,0,0,0,0,0,0,0,0,0
954,japantimes.co.jp,legit,3.54659,5,7,13,0,0.71429,0.27281,0,7,1,0,0,8,4,1,0,0,5
571,lemonde.fr,legit,2.52164,3,4,7,0,0.75,0.36023,0,2,0,0,0,2,5,0,0,0,5
1694,keshsan.com,legit,2.52164,2,5,7,0,0.4,0.36023,0,1,0,0,0,1,2,0,0,0,2
3099,casfjcttvcorfff.com,dga,2.92323,2,13,15,1,0.15385,0.19488,0,1,0,0,0,1,4,0,0,0,4
4128,tv-3d.in,legit,2.32193,0,3,5,0,0.0,0.46439,1,0,0,0,0,0,0,0,0,0,0
2902,olef16e2wpabi0a01v58q4i.ddns.net,dga,4.37878,7,11,28,1,0.63636,0.15638,9,3,1,0,0,4,5,4,3,2,14
2684,yscu.org,legit,2.0,1,3,4,0,0.33333,0.5,0,0,0,0,0,0,0,0,0,0,0
4584,myregisteredwp.com,legit,3.32486,4,10,14,0,0.4,0.23749,0,5,0,0,0,5,6,3,0,0,9
1935,signosvitales20.com,legit,3.45656,5,8,15,0,0.625,0.23044,2,3,0,0,0,3,5,1,0,0,6
2134,5rsf3ji856crkx3ja0g.ddns.net,dga,4.08496,2,14,24,1,0.14286,0.17021,7,3,1,0,0,4,4,3,3,2,12
2766,kcyxchpaza.com,dga,2.92193,2,8,10,1,0.25,0.29219,0,0,0,0,0,0,0,0,0,0,0
635,vanmiubeauty.com,legit,3.25163,6,6,12,0,1.0,0.27097,0,2,0,0,0,2,4,0,0,0,4
1980,elemzeskozpont.hu,legit,3.18201,5,9,14,0,0.55556,0.22729,0,4,0,0,0,4,5,0,0,0,5
766,2.bp.blogspot.com,legit,3.08506,2,8,13,0,0.25,0.23731,1,2,0,0,0,2,0,0,0,0,0
529,stats.wp.com,legit,2.5,1,6,8,0,0.16667,0.3125,0,4,0,0,0,4,3,0,0,0,3
437,siteground.com,legit,3.32193,4,6,10,0,0.66667,0.33219,0,3,0,0,0,3,4,0,0,0,4
2285,nikongear.net,legit,2.9477,4,5,9,0,0.8,0.32752,0,3,0,0,0,3,5,0,0,0,5
4211,mnot.net,legit,2.0,1,3,4,0,0.33333,0.5,0,0,0,0,0,0,0,0,0,0,0
